ID,Category,Status,Latitude,Longitude,category_encoded,status_encoded,density_score,category_frequency,is_pending,priority_label
1204,Pothole,Pending,23.239975822104302,77.418775526531,1,2,0.22043429761126626,422,1,1
1205,Pothole,Completed,23.23749521311117,77.41782969894689,1,1,0.0949633569876165,422,0,0
1206,Waste,Completed,23.240727263765248,77.41834917894005,3,1,0.20955891440021526,478,0,0
1207,Pothole,Cancelled,23.241773774780192,77.42589818885062,1,0,0.027493956279046636,422,0,0
1208,Waste,Pending,23.239158476412637,77.42248935916147,3,2,0.21656943131926862,478,1,1
1209,Drainage,Completed,23.234791572286746,77.41729785126759,0,1,0.04008092226729776,223,0,0
1210,Water Supply,Cancelled,23.24039789629359,77.41735508408651,4,0,0.16102891877668024,158,0,1
1211,Water Supply,Pending,23.240873477103467,77.42096373212344,4,2,0.2846005602470622,158,1,2
1212,Drainage,Pending,23.24080858950992,77.42109452959475,0,2,0.2156670226674417,223,1,1
1213,Streetlight,Completed,23.24247156438364,77.42109776767063,2,1,0.20752986040625512,319,0,0
1214,Streetlight,Completed,23.2378578926407,77.4194900884129,2,1,0.26884707178733636,319,0,0
1215,Waste,Completed,23.2413604322109,77.41974909148,3,1,0.22757399439791864,478,0,0
1216,Streetlight,Completed,23.24238501502495,77.42065575904832,2,1,0.1377245517377247,319,0,0
1217,Pothole,Pending,23.236442824831983,77.42017178601259,1,2,0.11761545312604,422,1,1
1218,Pothole,Completed,23.240639303651836,77.4155613992545,1,1,0.0716677325761826,422,0,0
1219,Drainage,Pending,23.238991640337986,77.41954040073885,0,2,0.18179170076886275,223,1,1
1220,Waste,Pending,23.239836954653796,77.41829718713149,3,2,0.2974313382297735,478,1,1
1221,Pothole,Completed,23.240695352967077,77.42035042283781,1,1,0.2812948450942874,422,0,1
1222,Water Supply,Pending,23.239025542871772,77.42597051800522,4,2,0.05916030162512531,158,1,2
1223,Waste,Completed,23.238648583841677,77.42073496333094,3,1,0.23467398174675771,478,0,0
1224,Pothole,Completed,23.240068304834978,77.41937294062765,1,1,0.5178482697357284,422,0,1
1225,Water Supply,Completed,23.23782550812227,77.42184360300395,4,1,0.20272210103954297,158,0,1
1226,Streetlight,Pending,23.237828349742227,77.42096537577441,2,2,0.1845722520738433,319,1,1
1227,Pothole,Pending,23.24135874656591,77.4208401889809,1,2,0.3395822857172486,422,1,1
1228,Waste,Pending,23.23770241192968,77.42121370118643,3,2,0.18990339457428948,478,1,1
1229,Pothole,Cancelled,23.241332625001817,77.42411308712965,1,0,0.07189407648940803,422,0,0
1230,Drainage,Completed,23.240925182585705,77.41773822312935,0,1,0.3093734308544252,223,0,0
1231,Streetlight,Completed,23.236548386542417,77.42094726415363,2,1,0.10459443321384307,319,0,0
1232,Pothole,Pending,23.238644870695328,77.41814723774004,1,2,0.22142923263093706,422,1,1
1233,Waste,Cancelled,23.24238821880609,77.42111102529269,3,0,0.21237065479019682,478,0,0
1234,Waste,Pending,23.23803766893772,77.41816262697704,3,2,0.12605183722636526,478,1,1
1235,Water Supply,Pending,23.23907119147538,77.41916526637279,4,2,0.2903796164764884,158,1,2
1236,Pothole,Completed,23.240924121786502,77.41940982017152,1,1,0.2900858576327197,422,0,1
1237,Streetlight,Cancelled,23.24156678101856,77.4219516334387,2,0,0.2794049653180588,319,0,0
1238,Waste,Pending,23.23949692222791,77.42183690888788,3,2,0.30362012604838706,478,1,1
1239,Streetlight,Pending,23.238804979610617,77.4175085652471,2,2,0.1606670114058102,319,1,1
1240,Water Supply,Cancelled,23.242844739723395,77.420109868222,4,0,0.13890717918628284,158,0,1
1241,Streetlight,Pending,23.243477799327593,77.4185808402905,2,2,0.1349421607333876,319,1,1
1242,Waste,Pending,23.241957716101563,77.41748299017866,3,2,0.16439778037679284,478,1,1
1243,Streetlight,Completed,23.24017063628513,77.41956596589915,2,1,0.6523859583798949,319,0,0
1244,Drainage,Completed,23.238383468556716,77.41938303442309,0,1,0.1979482576132087,223,0,0
1245,Pothole,Completed,23.238339111186885,77.4248534329727,1,1,0.0675520832147031,422,0,0
1246,Drainage,Cancelled,23.24104502821053,77.42086591965072,0,0,0.34363820432729203,223,0,1
1247,Streetlight,Completed,23.240836796441776,77.4172447649985,2,1,0.23387384190160618,319,0,0
1248,Drainage,Pending,23.242803197185893,77.41887045199167,0,2,0.14487787788975715,223,1,0
1249,Streetlight,Cancelled,23.24130090018507,77.42204276659086,2,0,0.20759249640203953,319,0,0
1250,Waste,Pending,23.23699383939648,77.42417688554575,3,2,0.07074675428028103,478,1,1
1251,Pothole,Pending,23.242103895235445,77.41682803337552,1,2,0.12865677726516572,422,1,1
1252,Waste,Pending,23.23800387874537,77.41624015122973,3,2,0.06961127666528384,478,1,1
1253,Water Supply,Pending,23.239232057456093,77.42374193035074,4,2,0.07023477661918544,158,1,2
1254,Drainage,Pending,23.2405004004125,77.42077922835475,0,2,0.18469344630064563,223,1,1
1255,Streetlight,Pending,23.243991334979565,77.41826341453626,2,2,0.1116675413516,319,1,1
1256,Pothole,Completed,23.246219837112008,77.42106925817225,1,1,0.026978482143724152,422,0,0
1257,Waste,Completed,23.24121344611827,77.41472850452197,3,1,0.06142392731591652,478,0,0
1258,Drainage,Pending,23.239633606762556,77.42000675101319,0,2,0.36730205753407685,223,1,1
1259,Pothole,Cancelled,23.24106901129696,77.4206556423457,1,0,0.37769010543128145,422,0,1
1260,Waste,Pending,23.241775310851747,77.42184854027907,3,2,0.24622925921834696,478,1,1
1261,Streetlight,Pending,23.239358664748885,77.41797220809542,2,2,0.20236289856766954,319,1,1
1262,Waste,Pending,23.243590422711826,77.4201713743228,3,2,0.15638874237387224,478,1,1
1263,Pothole,Pending,23.24046014151838,77.41814915074788,1,2,0.19506982938592196,422,1,1
1264,Pothole,Pending,23.240995486178186,77.42051076751135,1,2,0.32154217464305235,422,1,2
1265,Waste,Completed,23.241331848504107,77.41820930735527,3,1,0.1946568679133629,478,0,2
1266,Water Supply,Cancelled,23.240843173221226,77.41918379832168,4,0,0.29470771472593965,158,0,1
1267,Waste,Cancelled,23.24167788100094,77.41800836921043,3,0,0.17136969721265158,478,0,0
1268,Waste,Pending,23.238765493626904,77.42130227248364,3,2,0.15629344445004378,478,1,1
1269,Waste,Completed,23.238883396492103,77.42171690223331,3,1,0.20645988082781833,478,0,0
1270,Drainage,Pending,23.237799691534057,77.41953075886009,0,2,0.2427390640625869,223,1,1
1271,Pothole,Pending,23.24087900246124,77.42007647598992,1,2,0.2313163468225424,422,1,2
1272,Streetlight,Completed,23.24155787300702,77.41710281717073,2,1,0.12923061437315586,319,0,0
1273,Waste,Completed,23.240915545732303,77.41940064670399,3,1,0.2988309100793451,478,0,0
1274,Waste,Pending,23.243348984866692,77.41989959076592,3,2,0.14895697771583877,478,1,1
1275,Pothole,Completed,23.23998880796234,77.42524158618207,1,1,0.04357806577979521,422,0,0
1276,Drainage,Pending,23.241337483311185,77.41777606594846,0,2,0.21553050898245724,223,1,1
1277,Drainage,Completed,23.23781659824772,77.4229283544775,0,1,0.10501218056125171,223,0,0
1278,Waste,Pending,23.23922580059505,77.42199371754694,3,2,0.37840825169992515,478,1,1
1279,Pothole,Cancelled,23.24139107551513,77.42056127280898,1,0,0.39783752561297187,422,0,1
1280,Water Supply,Pending,23.241698204221485,77.4235172409684,4,2,0.11005970227817297,158,1,2
1281,Pothole,Pending,23.23941206610467,77.42074421094522,1,2,0.28036710920156843,422,1,2
1282,Drainage,Pending,23.239856801496284,77.42077831839134,0,2,0.23460645323334756,223,1,1
1283,Waste,Pending,23.23696425250664,77.41989375869397,3,2,0.17011721318777456,478,1,1
1284,Water Supply,Pending,23.239285941598386,77.42244713776483,4,2,0.24777442806799027,158,1,0
1285,Drainage,Completed,23.24178076632704,77.42219293846762,0,1,0.22774002677542154,223,0,0
1286,Water Supply,Completed,23.241150410032212,77.41874864542501,4,1,0.270838376085115,158,0,1
1287,Streetlight,Cancelled,23.24100133144276,77.4173615056108,2,0,0.3005846897586266,319,0,0
1288,Pothole,Completed,23.24009954737436,77.41959403872521,1,1,0.6122274926721503,422,0,1
1289,Water Supply,Completed,23.240014126317256,77.4183999228712,4,1,0.2598017044814459,158,0,1
1290,Waste,Pending,23.23867935772105,77.41987295085077,3,2,0.15405369393388965,478,1,1
1291,Pothole,Completed,23.241397656840405,77.42247487626938,1,1,0.19883196140956688,422,0,0
1292,Streetlight,Pending,23.24084194588878,77.41908539668982,2,2,0.25037613553410876,319,1,1
1293,Drainage,Pending,23.240984037695984,77.41991435323737,0,2,0.24034327193517277,223,1,1
1294,Water Supply,Pending,23.238947930314666,77.42011604546961,4,2,0.2080877243776406,158,1,2
1295,Waste,Pending,23.235693314160255,77.42169686176442,3,2,0.05274688211266898,478,1,1
1296,Drainage,Pending,23.242194305423507,77.41550622133204,0,2,0.05731448410181818,223,1,1
1297,Streetlight,Cancelled,23.239042325087983,77.41878659941047,2,0,0.22867892462214007,319,0,0
1298,Waste,Pending,23.238274448471913,77.42042256738456,3,2,0.17653063740327585,478,1,1
1299,Pothole,Pending,23.241386957823828,77.42240015791286,1,2,0.22048342330171158,422,1,1
1300,Waste,Pending,23.23921597472016,77.41901619510499,3,2,0.3164235595813953,478,1,1
1301,Pothole,Pending,23.255908333965337,77.39107341260238,1,2,0.01482976446045259,422,1,0
1302,Water Supply,Pending,23.289730941234176,77.41685264501037,4,2,0.007573841425729011,158,1,2
1303,Streetlight,Pending,23.263443557096796,77.39371622132299,2,2,0.019924326117036522,319,1,1
1304,Streetlight,Completed,23.24916972915815,77.3993185837869,2,1,0.24931904328332674,319,0,0
1305,Water Supply,Completed,23.243106679554284,77.39572258801941,4,1,0.02128454820355,158,0,1
1306,Pothole,Completed,23.25093123205717,77.39357026679212,1,1,0.028407512543180632,422,0,0
1307,Drainage,Completed,23.25225199642557,77.43214265709364,0,1,0.022997143298568803,223,0,0
1308,Pothole,Completed,23.234022820663434,77.39974245405965,1,1,0.011608147991652532,422,0,0
1309,Drainage,Pending,23.252074451965605,77.43822742691187,0,2,0.024273970681760803,223,1,1
1310,Waste,Pending,23.257754311184353,77.44079559152071,3,2,0.013380008290249662,478,1,0
1311,Water Supply,Completed,23.27326426513433,77.41687562819622,4,1,0.017512609529822545,158,0,1
1312,Waste,Pending,23.269303769083297,77.39118006735994,3,2,0.015059087771108875,478,1,0
1313,Pothole,Pending,23.27242593931375,77.40507289460277,1,2,0.03415446394288949,422,1,1
1314,Drainage,Completed,23.230401820912608,77.43046393580089,0,1,0.012908807499619458,223,0,0
1315,Pothole,Completed,23.24296004397483,77.40464344372182,1,1,0.033005359389766654,422,0,0
1316,Streetlight,Pending,23.26960105730399,77.38782103309816,2,2,0.03694571372725363,319,1,1
1317,Pothole,Pending,23.258939362090786,77.41600709465568,1,2,0.37038016527439555,422,1,1
1318,Streetlight,Cancelled,23.230218808540094,77.43330725108976,2,0,0.010337398079996535,319,0,0
1319,Waste,Completed,23.278169678545908,77.4303555832286,3,1,0.018058057072231556,478,0,0
1320,Waste,Completed,23.27626857439742,77.39310738840781,3,1,0.02407631633489253,478,0,0
1321,Waste,Pending,23.262805149779613,77.42296587686475,3,2,0.013064365472452603,478,1,0
1322,Pothole,Completed,23.233887799546572,77.39583025580613,1,1,0.02551182136370647,422,0,0
1323,Waste,Cancelled,23.275890902971955,77.39569245207312,3,0,0.020644747535075954,478,0,0
1324,Pothole,Cancelled,23.26492281526388,77.43504430639831,1,0,0.030752020376704103,422,0,0
1325,Pothole,Pending,23.27681759862948,77.39758013716441,1,2,0.02075352708649008,422,1,1
1326,Waste,Completed,23.27500481954375,77.39839484079108,3,1,0.022861069671649626,478,0,0
1327,Streetlight,Pending,23.27808012431747,77.38263920344568,2,2,0.010902969827630825,319,1,1
1328,Drainage,Pending,23.260980483984277,77.43484014204753,0,2,0.016969940373180795,223,1,1
1329,Waste,Completed,23.238319471091607,77.43015568879255,3,1,0.01022377110124824,478,0,0
1330,Streetlight,Completed,23.27016944840278,77.42023973610544,2,1,0.008499390238494359,319,0,0
1331,Streetlight,Cancelled,23.267128427103117,77.42761594583632,2,0,0.11158398408293262,319,0,0
1332,Pothole,Pending,23.274435191231944,77.39172291404546,1,2,0.022149769702599548,422,1,1
1333,Streetlight,Completed,23.24009286036304,77.41009941567525,2,1,0.03267752285310196,319,0,0
1334,Pothole,Cancelled,23.241598511994013,77.40367316324092,1,0,0.02652778445008416,422,0,0
1335,Pothole,Cancelled,23.28332457103316,77.38822659157542,1,0,0.022731130463619548,422,0,0
1336,Waste,Pending,23.274898667907124,77.41176782911289,3,2,0.02107005769188731,478,1,0
1337,Streetlight,Pending,23.284393709322018,77.43784437902056,2,2,0.0038024932086151157,319,1,1
1338,Streetlight,Completed,23.275422919269833,77.38500354714304,2,1,0.009568606636545499,319,0,0
1339,Waste,Pending,23.265729318359416,77.40008765480962,3,2,0.03481189418480302,478,1,0
1340,Pothole,Cancelled,23.26914796422167,77.39505245617234,1,0,0.013852129716445864,422,0,0
1341,Water Supply,Cancelled,23.2832476754364,77.39688879921994,4,0,0.02297678878905168,158,0,1
1342,Pothole,Pending,23.264628405270717,77.43710607311276,1,2,0.017456466553541168,422,1,1
1343,Pothole,Pending,23.267843479459703,77.41068414325406,1,2,0.018283784263428325,422,1,1
1344,Water Supply,Pending,23.239288602960215,77.41057796477638,4,2,0.03402351451754477,158,1,2
1345,Streetlight,Cancelled,23.258335273206963,77.42823453854731,2,0,0.007943167575602282,319,0,0
1346,Streetlight,Pending,23.27288382671749,77.39186953224029,2,2,0.016828115096205645,319,1,1
1347,Drainage,Pending,23.246156561898975,77.411835921246,0,2,0.01882726192027417,223,1,1
1348,Drainage,Pending,23.24203525083147,77.40839911284726,0,2,0.026241660983041256,223,1,1
1349,Pothole,Completed,23.248729608493463,77.4184146414328,1,1,0.012890336117292378,422,0,0
1350,Pothole,Pending,23.24439003767957,77.44257346219503,1,2,0.006546103234955729,422,1,1
1351,Pothole,Pending,23.242794758222185,77.42876693364492,1,2,0.016807629797253285,422,1,1
1352,Water Supply,Cancelled,23.255391050572083,77.40647194218104,4,0,0.017388031618700613,158,0,1
1353,Streetlight,Cancelled,23.284370310833012,77.43225318313644,2,0,0.01842500828233531,319,0,0
1354,Waste,Completed,23.26032357880432,77.39284250179874,3,1,0.021835460666643144,478,0,0
1355,Drainage,Pending,23.241175222848916,77.38442782117853,0,2,0.011918157123596744,223,1,1
1356,Pothole,Pending,23.23451830016285,77.39486690234786,1,2,0.02362653101759031,422,1,1
1357,Waste,Completed,23.27166936870827,77.40302469336686,3,1,0.0393193030217969,478,0,0
1358,Pothole,Pending,23.25286792586618,77.41323484544758,1,2,0.029494102539536084,422,1,1
1359,Pothole,Cancelled,23.27920985679512,77.41950774843247,1,0,0.0716561436658694,422,0,0
1360,Drainage,Completed,23.26947064611845,77.43723634303286,0,1,0.033561490361056406,223,0,0
1361,Waste,Pending,23.27767448703248,77.41319124057303,3,2,0.011691826665271044,478,1,0
1362,Drainage,Cancelled,23.246216762365105,77.41267653867754,0,0,0.015407608056496283,223,0,0
1363,Streetlight,Cancelled,23.271441535347662,77.38561458058938,2,0,0.02020857764047475,319,0,0
1364,Waste,Pending,23.24574371908162,77.38469469315937,3,2,0.00982309592680156,478,1,0
1365,Water Supply,Completed,23.28624410876702,77.41566959771498,4,1,0.021725238978149805,158,0,1
1366,Pothole,Pending,23.268082456892,77.4088907167949,1,2,0.019807105927934634,422,1,1
1367,Waste,Pending,23.249370708010517,77.43295082369882,3,2,0.067830211048918,478,1,0
1368,Pothole,Pending,23.246070711737534,77.39224077508271,1,2,0.0175845181402676,422,1,1
1369,Drainage,Pending,23.241355595104295,77.38409829972701,0,2,0.011645645123067889,223,1,1
1370,Pothole,Cancelled,23.27157845753362,77.40954232607581,1,0,0.024926570347609634,422,0,0
1371,Waste,Pending,23.243022936779873,77.39684871340513,3,2,0.02291529701952673,478,1,0
1372,Waste,Pending,23.265618195955646,77.38557686240033,3,2,0.029853447161957206,478,1,0
1373,Waste,Completed,23.245778101615517,77.42607589721085,3,1,0.012235793404293836,478,0,0
1374,Drainage,Pending,23.26961813668763,77.38929557999744,0,2,0.029801091749668183,223,1,1
1375,Pothole,Completed,23.278796383712432,77.41909917000046,1,1,0.056347380055037276,422,0,0
1376,Waste,Pending,23.27658151458868,77.39946298501,3,2,0.017406039900097186,478,1,0
1377,Waste,Pending,23.275551079855845,77.3930097630213,3,2,0.029231316377580197,478,1,0
1378,Pothole,Pending,23.241163344341533,77.40538509137515,1,2,0.03162836449585758,422,1,1
1379,Water Supply,Completed,23.235203096819067,77.43068674657337,4,1,0.013471872233234426,158,0,1
1380,Pothole,Pending,23.27183692970924,77.40612561461427,1,2,0.030900049186988403,422,1,1
1381,Water Supply,Completed,23.252000832827655,77.42764617895266,4,1,0.008805612846414217,158,0,1
1382,Pothole,Pending,23.2558407735842,77.39012917780795,1,2,0.014599568701001552,422,1,1
1383,Waste,Pending,23.2317689455676,77.4289662851799,3,2,0.012998311625556378,478,1,0
1384,Drainage,Pending,23.2454745869565,77.3968159994944,0,2,0.03711585992133668,223,1,1
1385,Pothole,Cancelled,23.231920584232466,77.42324358779334,1,0,0.017594214843325948,422,0,0
1386,Streetlight,Cancelled,23.282651146356073,77.41654689329046,2,0,0.02220539375367469,319,0,0
1387,Water Supply,Pending,23.244503800993108,77.4383486830327,4,2,0.01980007002741785,158,1,2
1388,Waste,Pending,23.26334023017438,77.40583935107851,3,2,0.024715370351950393,478,1,0
1389,Waste,Pending,23.232238759239664,77.38656991133006,3,2,0.007345731773261219,478,1,0
1390,Streetlight,Completed,23.26991084347834,77.38374932913307,2,1,0.018351862083425558,319,0,0
1391,Waste,Pending,23.249281640745245,77.43221151365836,3,2,0.0791570793885059,478,1,0
1392,Waste,Cancelled,23.28377515121746,77.41408413825968,3,0,0.01735906914353297,478,0,0
1393,Waste,Cancelled,23.283187091336043,77.4291146431101,3,0,0.018296442377641282,478,0,0
1394,Waste,Pending,23.2494174371017,77.39666553600068,3,2,0.2777610775912602,478,1,1
1395,Drainage,Pending,23.283957653741428,77.4033050247308,0,2,0.005247913698047379,223,1,1
1396,Waste,Completed,23.289669460409925,77.38440623233268,3,1,0.008353880245980699,478,0,0
1397,Pothole,Completed,23.27942493984743,77.44028953947445,1,1,0.017735658631172702,422,0,0
1398,Streetlight,Pending,23.280592280865314,77.42267207440204,2,2,0.02083352700202371,319,1,1
1399,Pothole,Pending,23.244840524166545,77.43859230526556,1,2,0.022695266164771095,422,1,1
1400,Waste,Pending,23.264502143931463,77.39852978444574,3,2,0.02013885773647215,478,1,0
1401,Drainage,Pending,23.23393535483804,77.41928781667353,0,2,0.02652091250537723,223,1,1
1402,Waste,Pending,23.235595076209297,77.42330999809755,3,2,0.053126418521869986,478,1,1
1403,Drainage,Pending,23.289833556722,77.40165298201545,0,2,0.006828941655146836,223,1,2
1404,Drainage,Completed,23.249498354965553,77.43348655410094,0,1,0.04581340630955476,223,0,0
1405,Pothole,Pending,23.27479103472293,77.43942968777401,1,2,0.018526815190532852,422,1,1
1406,Pothole,Pending,23.27829990318161,77.43569130706176,1,2,0.01610915170739018,422,1,1
1407,Pothole,Pending,23.281381396260432,77.42694401855636,1,2,0.021809188113484774,422,1,1
1408,Pothole,Completed,23.289757697844127,77.39924788078349,1,1,0.010566030571138516,422,0,0
1409,Drainage,Completed,23.24438978911541,77.39949696252633,0,1,0.08572968930737068,223,0,0
1410,Drainage,Pending,23.232321049611578,77.44040161922676,0,2,0.00939022737925631,223,1,1
1411,Pothole,Completed,23.254571491079673,77.38321706975614,1,1,0.0007750128082216596,422,0,0
1412,Streetlight,Cancelled,23.237704840189735,77.42556299839453,2,0,0.05079669093039902,319,0,0
1413,Water Supply,Pending,23.23124555334972,77.42497476975332,4,2,0.01358838248810811,158,1,2
1414,Water Supply,Pending,23.251525609628487,77.41996137245698,4,2,0.011518037186395743,158,1,2
1415,Pothole,Pending,23.27692429506451,77.44200653076521,1,2,0.013752698326762522,422,1,1
1416,Pothole,Pending,23.2638708414735,77.40131276614582,1,2,0.02703207462289401,422,1,1
1417,Waste,Pending,23.24866667935262,77.40299831182759,3,2,0.12509790257615652,478,1,0
1418,Water Supply,Cancelled,23.26916052032956,77.38733636417679,4,0,0.03892512414015419,158,0,1
1419,Waste,Completed,23.243821090818525,77.40916788819263,3,1,0.026832463983615173,478,0,0
1420,Streetlight,Completed,23.23076288676432,77.3982629115741,2,1,0.008025653688434768,319,0,0
1421,Waste,Cancelled,23.275761203186185,77.40320320213065,3,0,0.012060195835694924,478,0,0
1422,Waste,Pending,23.26732458509184,77.43267430741534,3,2,0.17054422815024015,478,1,1
1423,Pothole,Pending,23.275638157470055,77.43872907081165,1,2,0.028456218867373265,422,1,0
1424,Water Supply,Completed,23.232236281001256,77.39374398432031,4,1,0.015130382001128175,158,0,1
1425,Waste,Completed,23.280127177669836,77.4049505358932,3,1,0.006628888979940195,478,0,0
1426,Streetlight,Pending,23.267071572002177,77.43831783372693,2,2,0.018279176274861687,319,1,1
1427,Waste,Pending,23.263703721042756,77.38630850764135,3,2,0.028495364337229965,478,1,0
1428,Waste,Completed,23.267376842886872,77.38814163168668,3,1,0.03654226184767895,478,0,0
1429,Pothole,Completed,23.2817659948121,77.39236745935237,1,1,0.037114635443390366,422,0,0
1430,Pothole,Completed,23.265116190393535,77.4183127700476,1,1,0.018986951964911552,422,0,0
1431,Waste,Pending,23.26475702279329,77.39162833626035,3,2,0.014387595350844965,478,1,0
1432,Pothole,Pending,23.289340749423943,77.44068458288704,1,2,0.0,422,1,1
1433,Waste,Pending,23.275303810024113,77.4094028716355,3,2,0.01823187748470212,478,1,0
1434,Pothole,Pending,23.256437628327067,77.412691077621,1,2,0.15084329959512582,422,1,1
1435,Water Supply,Cancelled,23.272343820001975,77.39739951694833,4,0,0.012485856965700657,158,0,1
1436,Water Supply,Completed,23.253253828301503,77.41085761514609,4,1,0.021001263002484696,158,0,2
1437,Pothole,Pending,23.243632527749007,77.42231481795822,1,2,0.1045044978245192,422,1,1
1438,Streetlight,Completed,23.265711112613264,77.42767062821724,2,1,0.04941488735863807,319,0,0
1439,Water Supply,Completed,23.285590925886837,77.42783208496259,4,1,0.01784206289448093,158,0,1
1440,Waste,Pending,23.285648371200928,77.41727346676164,3,2,0.027553811372608396,478,1,0
1441,Drainage,Completed,23.250414316686328,77.43686158649963,0,1,0.018436086267163615,223,0,0
1442,Water Supply,Completed,23.2615606479733,77.43164447083836,4,1,0.018614853307727032,158,0,1
1443,Waste,Completed,23.24259815391419,77.42802288688192,3,1,0.020362268858904357,478,0,0
1444,Waste,Pending,23.289637866569933,77.38593633130083,3,2,0.007636499182296629,478,1,0
1445,Water Supply,Completed,23.288767074472077,77.38301267773318,4,1,0.0072257683725456155,158,0,1
1446,Pothole,Completed,23.268870535782444,77.39534683663173,1,1,0.012492549662274754,422,0,0
1447,Waste,Pending,23.278164843580647,77.42241141563481,3,2,0.02425367439358392,478,1,0
1448,Waste,Pending,23.27280600967702,77.40727184933294,3,2,0.03003497353288682,478,1,0
1449,Pothole,Completed,23.265489493142365,77.40674437555796,1,1,0.029609505993330634,422,0,0
1450,Streetlight,Pending,23.233100879819332,77.43567521329378,2,2,0.00744144252690371,319,1,1
1451,Streetlight,Completed,23.257185860553157,77.43633377088791,2,1,0.02258886008101691,319,0,0
1452,Water Supply,Completed,23.270387178130044,77.43715051584321,4,1,0.03499727362442981,158,0,1
1453,Waste,Pending,23.27055189683302,77.4014326845909,3,2,0.023345983207709694,478,1,0
1454,Pothole,Pending,23.25228735710534,77.42406334876435,1,2,0.011592811311011204,422,1,1
1455,Pothole,Completed,23.28640151919948,77.39889799087646,1,1,0.013684020632132936,422,0,2
1456,Pothole,Pending,23.239941421934205,77.39403658998447,1,2,0.025373327977270856,422,1,1
1457,Waste,Pending,23.25992156677293,77.39367794744084,3,2,0.022922430439608742,478,1,0
1458,Water Supply,Completed,23.27135303859305,77.40312645725182,4,1,0.03769188188716464,158,0,1
1459,Drainage,Completed,23.271728148353507,77.40839745718678,0,1,0.03662589188374605,223,0,0
1460,Pothole,Cancelled,23.268818337406127,77.4324569502633,1,0,0.2933143515633146,422,0,1
1461,Streetlight,Completed,23.24641729280711,77.38979346560836,2,1,0.01096851604740397,319,0,0
1462,Waste,Pending,23.23927239412119,77.42669555084369,3,2,0.0395458422081253,478,1,0
1463,Pothole,Cancelled,23.2680564196096,77.41448729485136,1,0,0.016962051259493082,422,0,0
1464,Streetlight,Completed,23.265858126968364,77.39987672056056,2,1,0.03238378365476079,319,0,0
1465,Pothole,Pending,23.240661360617352,77.41216917507197,1,2,0.02682434896523686,422,1,1
1466,Water Supply,Pending,23.27220834873423,77.40059652418662,4,2,0.02079666547635746,158,1,1
1467,Streetlight,Completed,23.25721031950402,77.41836491731429,2,1,0.04441408060609399,319,0,0
1468,Pothole,Pending,23.269965635496188,77.40863063537131,1,2,0.027125689690975372,422,1,1
1469,Drainage,Completed,23.28014202478621,77.39246433174473,0,1,0.03271268741283466,223,0,0
1470,Waste,Pending,23.240083705714618,77.38959498447333,3,2,0.017385218405478506,478,1,0
1471,Pothole,Pending,23.231048692079806,77.41540174092432,1,2,0.006536567984430923,422,1,1
1472,Pothole,Completed,23.276646155183744,77.43674478199716,1,1,0.0249207514922743,422,0,0
1473,Pothole,Pending,23.266481845509155,77.40323746119346,1,2,0.01541603754463733,422,1,1
1474,Drainage,Pending,23.271878374177327,77.42658000643335,0,2,0.13095632062288384,223,1,1
1475,Pothole,Completed,23.280189298499316,77.42211968129638,1,1,0.02713025208461895,422,0,0
1476,Drainage,Pending,23.27806865608947,77.43849329485857,0,2,0.03288222990503458,223,1,1
1477,Streetlight,Completed,23.28755520881573,77.43185886103795,2,1,0.03147268194524021,319,0,0
1478,Pothole,Completed,23.262056104731126,77.41659631553432,1,1,0.0868760838942034,422,0,0
1479,Drainage,Completed,23.25920973795959,77.42202182989405,0,1,0.010078046690591053,223,0,0
1480,Waste,Pending,23.25401323199344,77.43650318799504,3,2,0.021879286873536092,478,1,0
1481,Waste,Pending,23.23912146257065,77.40657112707521,3,2,0.016096126603951606,478,1,0
1482,Pothole,Completed,23.26425643397292,77.40220768235146,1,1,0.025637838085748575,422,0,0
1483,Waste,Cancelled,23.246520751459556,77.38324866501812,3,0,0.006518099448822142,478,0,0
1484,Waste,Completed,23.28517845073278,77.43219306445148,3,1,0.02212596843676358,478,0,2
1485,Streetlight,Completed,23.264891448256623,77.4306588420242,2,1,0.06586642091021278,319,0,0
1486,Pothole,Pending,23.265470410830485,77.388867271086,1,2,0.022387794521841704,422,1,1
1487,Pothole,Completed,23.25119547965262,77.41721144286797,1,1,0.01697107757492661,422,0,0
1488,Water Supply,Completed,23.23301936111866,77.41043890189002,4,1,0.009777202128995154,158,0,1
1489,Streetlight,Pending,23.231804625922376,77.38972254573055,2,2,0.007955685746478976,319,1,1
1490,Drainage,Pending,23.25530010864919,77.44143409362364,0,2,0.010462704552628108,223,1,1
1491,Waste,Cancelled,23.234973922685832,77.3954817532478,3,0,0.023079661746328133,478,0,0
1492,Streetlight,Pending,23.266310817332407,77.38663405080543,2,2,0.037262003382211986,319,1,1
1493,Drainage,Pending,23.28275838033838,77.41829084277012,0,2,0.016075201379264596,223,1,1
1494,Streetlight,Pending,23.282874888991124,77.42693200062799,2,2,0.023931691499110837,319,1,1
1495,Streetlight,Cancelled,23.269442724607934,77.38454660676283,2,0,0.02394664299753022,319,0,0
1496,Pothole,Completed,23.242573909888375,77.42212305832362,1,1,0.13509441390888582,422,0,0
1497,Waste,Completed,23.28167980988153,77.41453751255709,3,1,0.015099705785541399,478,0,0
1498,Pothole,Cancelled,23.283065606118793,77.3887959005325,1,0,0.020030157742922505,422,0,0
