ID,Category,Status,category_encoded,status_encoded,density_score,category_frequency,is_pending,Latitude,Longitude,priority_label
1203,Streetlight,Pending,2,2,0.16744754930956976,319,1,23.237097648619898,77.41933738323364,1
1204,Pothole,Pending,1,2,0.22043429761112623,422,1,23.239975822104302,77.418775526531,1
1205,Pothole,Completed,1,1,0.09496335698755617,422,0,23.23749521311117,77.41782969894689,0
1206,Waste,Completed,3,1,0.20955891440008212,478,0,23.240727263765248,77.41834917894005,0
1207,Pothole,Cancelled,1,0,0.02749395627902917,422,0,23.241773774780192,77.42589818885062,0
1208,Waste,Pending,3,2,0.21656943131913103,478,1,23.239158476412637,77.42248935916147,1
1209,Drainage,Completed,0,1,0.04008092226727229,223,0,23.234791572286746,77.41729785126759,0
1210,Water Supply,Cancelled,4,0,0.16102891877657793,158,0,23.24039789629359,77.41735508408651,1
1211,Water Supply,Pending,4,2,0.2846005602468814,158,1,23.240873477103467,77.42096373212344,2
1212,Drainage,Pending,0,2,0.2156670226673047,223,1,23.24080858950992,77.42109452959475,1
1213,Streetlight,Completed,2,1,0.20752986040612328,319,0,23.24247156438364,77.42109776767063,0
1214,Streetlight,Completed,2,1,0.26884707178716555,319,0,23.2378578926407,77.4194900884129,0
1215,Waste,Completed,3,1,0.22757399439777407,478,0,23.2413604322109,77.41974909148,0
1216,Streetlight,Completed,2,1,0.1377245517376372,319,0,23.24238501502495,77.42065575904832,0
1217,Pothole,Pending,1,2,0.11761545312596529,422,1,23.236442824831983,77.42017178601259,1
1218,Pothole,Completed,1,1,0.07166773257613707,422,0,23.240639303651836,77.4155613992545,0
1219,Drainage,Pending,0,2,0.18179170076874726,223,1,23.238991640337986,77.41954040073885,1
1220,Waste,Pending,3,2,0.29743133822958456,478,1,23.239836954653796,77.41829718713149,1
1221,Pothole,Completed,1,1,0.28129484509410874,422,0,23.240695352967077,77.42035042283781,1
1222,Water Supply,Pending,4,2,0.05916030162508773,158,1,23.239025542871772,77.42597051800522,2
1223,Waste,Completed,3,1,0.23467398174660864,478,0,23.238648583841677,77.42073496333094,0
1224,Pothole,Completed,1,1,0.5178482697353994,422,0,23.240068304834978,77.41937294062765,1
1225,Water Supply,Completed,4,1,0.20272210103941418,158,0,23.23782550812227,77.42184360300395,1
1226,Streetlight,Pending,2,2,0.18457225207372605,319,1,23.237828349742227,77.42096537577441,1
1227,Pothole,Pending,1,2,0.3395822857170328,422,1,23.24135874656591,77.4208401889809,1
1228,Waste,Pending,3,2,0.18990339457416885,478,1,23.23770241192968,77.42121370118643,1
1229,Pothole,Cancelled,1,0,0.07189407648936236,422,0,23.241332625001817,77.42411308712965,0
1230,Drainage,Completed,0,1,0.30937343085422864,223,0,23.240925182585705,77.41773822312935,0
1231,Streetlight,Completed,2,1,0.10459443321377662,319,0,23.236548386542417,77.42094726415363,0
1232,Pothole,Pending,1,2,0.2214292326307964,422,1,23.238644870695328,77.41814723774004,1
1233,Waste,Cancelled,3,0,0.21237065479006192,478,0,23.24238821880609,77.42111102529269,0
1234,Waste,Pending,3,2,0.12605183722628518,478,1,23.23803766893772,77.41816262697704,1
1235,Water Supply,Pending,4,2,0.2903796164763039,158,1,23.23907119147538,77.41916526637279,2
1236,Pothole,Completed,1,1,0.2900858576325354,422,0,23.240924121786502,77.41940982017152,1
1237,Streetlight,Cancelled,2,0,0.27940496531788134,319,0,23.24156678101856,77.4219516334387,0
1238,Waste,Pending,3,2,0.30362012604819416,478,1,23.23949692222791,77.42183690888788,1
1239,Streetlight,Pending,2,2,0.16066701140570813,319,1,23.238804979610617,77.4175085652471,1
1240,Water Supply,Cancelled,4,0,0.1389071791861946,158,0,23.242844739723395,77.420109868222,1
1241,Streetlight,Pending,2,2,0.13494216073330187,319,1,23.243477799327593,77.4185808402905,1
1242,Waste,Pending,3,2,0.16439778037668842,478,1,23.241957716101563,77.41748299017866,1
1243,Streetlight,Completed,2,1,0.6523859583794804,319,0,23.24017063628513,77.41956596589915,0
1244,Drainage,Completed,0,1,0.19794825761308293,223,0,23.238383468556716,77.41938303442309,0
1245,Pothole,Completed,1,1,0.06755208321466019,422,0,23.238339111186885,77.4248534329727,0
1246,Drainage,Cancelled,0,0,0.34363820432707376,223,0,23.24104502821053,77.42086591965072,1
1247,Streetlight,Completed,2,1,0.2338738419014576,319,0,23.240836796441776,77.4172447649985,0
1248,Drainage,Pending,0,2,0.1448778778896651,223,1,23.242803197185893,77.41887045199167,1
1249,Streetlight,Cancelled,2,0,0.20759249640190766,319,0,23.24130090018507,77.42204276659086,0
1250,Waste,Pending,3,2,0.07074675428023608,478,1,23.23699383939648,77.42417688554575,1
1251,Pothole,Pending,1,2,0.12865677726508398,422,1,23.242103895235445,77.41682803337552,1
1252,Waste,Pending,3,2,0.06961127666523961,478,1,23.23800387874537,77.41624015122973,1
1253,Water Supply,Pending,4,2,0.07023477661914082,158,1,23.239232057456093,77.42374193035074,2
1254,Drainage,Pending,0,2,0.18469344630052828,223,1,23.2405004004125,77.42077922835475,1
1255,Streetlight,Pending,2,2,0.11166754135152905,319,1,23.243991334979565,77.41826341453626,1
1256,Pothole,Completed,1,1,0.026978482143707013,422,0,23.246219837112008,77.42106925817225,0
1257,Waste,Completed,3,1,0.061423927315877494,478,0,23.24121344611827,77.41472850452197,0
1258,Drainage,Pending,0,2,0.36730205753384354,223,1,23.239633606762556,77.42000675101319,1
1259,Pothole,Cancelled,1,0,0.37769010543104153,422,0,23.24106901129696,77.4206556423457,1
1260,Waste,Pending,3,2,0.24622925921819055,478,1,23.241775310851747,77.42184854027907,1
1261,Streetlight,Pending,2,2,0.20236289856754097,319,1,23.239358664748885,77.41797220809542,1
1262,Waste,Pending,3,2,0.1563887423737729,478,1,23.243590422711826,77.4201713743228,1
1263,Pothole,Pending,1,2,0.19506982938579803,422,1,23.24046014151838,77.41814915074788,1
1264,Pothole,Pending,1,2,0.32154217464284807,422,1,23.240995486178186,77.42051076751135,2
1265,Waste,Completed,3,1,0.19465686791323925,478,0,23.241331848504107,77.41820930735527,0
1266,Water Supply,Cancelled,4,0,0.2947077147257524,158,0,23.240843173221226,77.41918379832168,1
1267,Waste,Cancelled,3,0,0.1713696972125427,478,0,23.24167788100094,77.41800836921043,0
1268,Waste,Pending,3,2,0.1562934444499445,478,1,23.238765493626904,77.42130227248364,1
1269,Waste,Completed,3,1,0.20645988082768715,478,0,23.238883396492103,77.42171690223331,0
1270,Drainage,Pending,0,2,0.2427390640624327,223,1,23.237799691534057,77.41953075886009,1
1271,Pothole,Pending,1,2,0.23131634682239546,422,1,23.24087900246124,77.42007647598992,2
1272,Streetlight,Completed,2,1,0.12923061437307376,319,0,23.24155787300702,77.41710281717073,0
1273,Waste,Completed,3,1,0.29883091007915524,478,0,23.240915545732303,77.41940064670399,0
1274,Waste,Pending,3,2,0.14895697771574415,478,1,23.243348984866692,77.41989959076592,1
1275,Pothole,Completed,1,1,0.04357806577976752,422,0,23.23998880796234,77.42524158618207,0
1276,Drainage,Pending,0,2,0.21553050898232032,223,1,23.241337483311185,77.41777606594846,1
1277,Drainage,Completed,0,1,0.105012180561185,223,0,23.23781659824772,77.4229283544775,0
1278,Waste,Pending,3,2,0.3784082516996848,478,1,23.23922580059505,77.42199371754694,1
1279,Pothole,Cancelled,1,0,0.3978375256127192,422,0,23.24139107551513,77.42056127280898,1
1280,Water Supply,Pending,4,2,0.11005970227810305,158,1,23.241698204221485,77.4235172409684,2
1281,Pothole,Pending,1,2,0.2803671092013903,422,1,23.23941206610467,77.42074421094522,2
1282,Drainage,Pending,0,2,0.2346064532331985,223,1,23.239856801496284,77.42077831839134,1
1283,Waste,Pending,3,2,0.17011721318766648,478,1,23.23696425250664,77.41989375869397,1
1284,Water Supply,Pending,4,2,0.24777442806783287,158,1,23.239285941598386,77.42244713776483,2
1285,Drainage,Completed,0,1,0.22774002677527688,223,0,23.24178076632704,77.42219293846762,0
1286,Water Supply,Completed,4,1,0.270838376084943,158,0,23.241150410032212,77.41874864542501,1
1287,Streetlight,Cancelled,2,0,0.30058468975843566,319,0,23.24100133144276,77.4173615056108,0
1288,Pothole,Completed,1,1,0.6122274926717614,422,0,23.24009954737436,77.41959403872521,1
1289,Water Supply,Completed,4,1,0.2598017044812808,158,0,23.240014126317256,77.4183999228712,1
1290,Waste,Pending,3,2,0.15405369393379179,478,1,23.23867935772105,77.41987295085077,1
1291,Pothole,Completed,1,1,0.19883196140944057,422,0,23.241397656840405,77.42247487626938,0
1292,Streetlight,Pending,2,2,0.2503761355339497,319,1,23.24084194588878,77.41908539668982,1
1293,Drainage,Pending,0,2,0.2403432719350201,223,1,23.240984037695984,77.41991435323737,1
1294,Water Supply,Pending,4,2,0.20808772437750842,158,1,23.238947930314666,77.42011604546961,2
1295,Waste,Pending,3,2,0.05274688211263547,478,1,23.235693314160255,77.42169686176442,1
1296,Drainage,Pending,0,2,0.05731448410178177,223,1,23.242194305423507,77.41550622133204,1
1297,Streetlight,Cancelled,2,0,0.2286789246219948,319,0,23.239042325087983,77.41878659941047,0
1298,Waste,Pending,3,2,0.1765306374031637,478,1,23.238274448471913,77.42042256738456,1
1299,Pothole,Pending,1,2,0.2204834233015715,422,1,23.241386957823828,77.42240015791286,1
1300,Waste,Pending,3,2,0.3164235595811943,478,1,23.23921597472016,77.41901619510499,1
1301,Pothole,Pending,1,2,0.014829764460443168,422,1,23.255908333965337,77.39107341260238,1
1302,Water Supply,Pending,4,2,0.007573841425724199,158,1,23.289730941234176,77.41685264501037,2
1303,Streetlight,Pending,2,2,0.019924326117023865,319,1,23.263443557096796,77.39371622132299,1
1304,Streetlight,Completed,2,1,0.24931904328316837,319,0,23.24916972915815,77.3993185837869,0
1305,Water Supply,Completed,4,1,0.021284548203536476,158,0,23.243106679554284,77.39572258801941,1
1306,Pothole,Completed,1,1,0.028407512543162584,422,0,23.25093123205717,77.39357026679212,0
1307,Drainage,Completed,0,1,0.022997143298554193,223,0,23.25225199642557,77.43214265709364,0
1308,Pothole,Completed,1,1,0.011608147991645158,422,0,23.234022820663434,77.39974245405965,0
1309,Drainage,Pending,0,2,0.024273970681745385,223,1,23.252074451965605,77.43822742691187,1
1310,Waste,Pending,3,2,0.013380008290241161,478,1,23.257754311184353,77.44079559152071,0
1311,Water Supply,Completed,4,1,0.01751260952981142,158,0,23.27326426513433,77.41687562819622,1
1312,Waste,Pending,3,2,0.015059087771099308,478,1,23.269303769083297,77.39118006735994,0
1313,Pothole,Pending,1,2,0.034154463942867794,422,1,23.27242593931375,77.40507289460277,1
1314,Drainage,Completed,0,1,0.012908807499611258,223,0,23.230401820912608,77.43046393580089,0
1315,Pothole,Completed,1,1,0.03300535938974569,422,0,23.24296004397483,77.40464344372182,0
1316,Streetlight,Pending,2,2,0.03694571372723016,319,1,23.26960105730399,77.38782103309816,1
1317,Pothole,Pending,1,2,0.3703801652741603,422,1,23.258939362090786,77.41600709465568,1
1318,Streetlight,Cancelled,2,0,0.010337398079989967,319,0,23.230218808540094,77.43330725108976,0
1319,Waste,Completed,3,1,0.018058057072220086,478,0,23.278169678545908,77.4303555832286,0
1320,Waste,Completed,3,1,0.024076316334877237,478,0,23.27626857439742,77.39310738840781,0
1321,Waste,Pending,3,2,0.013064365472444302,478,1,23.262805149779613,77.42296587686475,0
1322,Pothole,Completed,1,1,0.025511821363690262,422,0,23.233887799546572,77.39583025580613,0
1323,Waste,Cancelled,3,0,0.02064474753506284,478,0,23.275890902971955,77.39569245207312,0
1324,Pothole,Cancelled,1,0,0.030752020376684567,422,0,23.26492281526388,77.43504430639831,0
1325,Pothole,Pending,1,2,0.020753527086476896,422,1,23.27681759862948,77.39758013716441,1
1326,Waste,Completed,3,1,0.022861069671635103,478,0,23.27500481954375,77.39839484079108,0
1327,Streetlight,Pending,2,2,0.010902969827623898,319,1,23.27808012431747,77.38263920344568,1
1328,Drainage,Pending,0,2,0.01696994037317001,223,1,23.260980483984277,77.43484014204753,1
1329,Waste,Completed,3,1,0.010223771101241745,478,0,23.238319471091607,77.43015568879255,0
1330,Streetlight,Completed,2,1,0.00849939023848896,319,0,23.27016944840278,77.42023973610544,0
1331,Streetlight,Cancelled,2,0,0.11158398408286174,319,0,23.267128427103117,77.42761594583632,0
1332,Pothole,Pending,1,2,0.022149769702585476,422,1,23.274435191231944,77.39172291404546,1
1333,Streetlight,Completed,2,1,0.032677522853081196,319,0,23.24009286036304,77.41009941567525,0
1334,Pothole,Cancelled,1,0,0.026527784450067305,422,0,23.241598511994013,77.40367316324092,0
1335,Pothole,Cancelled,1,0,0.022731130463605108,422,0,23.28332457103316,77.38822659157542,0
1336,Waste,Pending,3,2,0.021070057691873926,478,1,23.274898667907124,77.41176782911289,0
1337,Streetlight,Pending,2,2,0.0038024932086127,319,1,23.284393709322018,77.43784437902056,1
1338,Streetlight,Completed,2,1,0.00956860663653942,319,0,23.275422919269833,77.38500354714304,0
1339,Waste,Pending,3,2,0.03481189418478091,478,1,23.265729318359416,77.40008765480962,0
1340,Pothole,Cancelled,1,0,0.013852129716437064,422,0,23.26914796422167,77.39505245617234,0
1341,Water Supply,Cancelled,4,0,0.022976788789037084,158,0,23.2832476754364,77.39688879921994,1
1342,Pothole,Pending,1,2,0.017456466553530076,422,1,23.264628405270717,77.43710607311276,1
1343,Pothole,Pending,1,2,0.01828378426341671,422,1,23.267843479459703,77.41068414325406,1
1344,Water Supply,Pending,4,2,0.034023514517523154,158,1,23.239288602960215,77.41057796477638,2
1345,Streetlight,Cancelled,2,0,0.007943167575597236,319,0,23.258335273206963,77.42823453854731,0
1346,Streetlight,Pending,2,2,0.016828115096194956,319,1,23.27288382671749,77.39186953224029,1
1347,Drainage,Pending,0,2,0.01882726192026221,223,1,23.246156561898975,77.411835921246,1
1348,Drainage,Pending,0,2,0.026241660983024585,223,1,23.24203525083147,77.40839911284726,1
1349,Pothole,Completed,1,1,0.012890336117284188,422,0,23.248729608493463,77.4184146414328,0
1350,Pothole,Pending,1,2,0.00654610323495157,422,1,23.24439003767957,77.44257346219503,1
1351,Pothole,Pending,1,2,0.016807629797242606,422,1,23.242794758222185,77.42876693364492,1
1352,Water Supply,Cancelled,4,0,0.017388031618689567,158,0,23.255391050572083,77.40647194218104,1
1353,Streetlight,Cancelled,2,0,0.01842500828232361,319,0,23.284370310833012,77.43225318313644,0
1354,Waste,Completed,3,1,0.02183546066662927,478,0,23.26032357880432,77.39284250179874,0
1355,Drainage,Pending,0,2,0.011918157123589172,223,1,23.241175222848916,77.38442782117853,1
1356,Pothole,Pending,1,2,0.0236265310175753,422,1,23.23451830016285,77.39486690234786,1
1357,Waste,Completed,3,1,0.03931930302177192,478,0,23.27166936870827,77.40302469336686,0
1358,Pothole,Pending,1,2,0.02949410253951735,422,1,23.25286792586618,77.41323484544758,1
1359,Pothole,Cancelled,1,0,0.07165614366582389,422,0,23.27920985679512,77.41950774843247,0
1360,Drainage,Completed,0,1,0.03356149036103508,223,0,23.26947064611845,77.43723634303286,0
1361,Waste,Pending,3,2,0.011691826665263616,478,1,23.27767448703248,77.41319124057303,0
1362,Drainage,Cancelled,0,0,0.015407608056486496,223,0,23.246216762365105,77.41267653867754,0
1363,Streetlight,Cancelled,2,0,0.020208577640461915,319,0,23.271441535347662,77.38561458058938,0
1364,Waste,Pending,3,2,0.009823095926795318,478,1,23.24574371908162,77.38469469315937,0
1365,Water Supply,Completed,4,1,0.021725238978136004,158,0,23.28624410876702,77.41566959771498,1
1366,Pothole,Pending,1,2,0.01980710592792205,422,1,23.268082456892,77.4088907167949,1
1367,Waste,Pending,3,2,0.0678302110488749,478,1,23.249370708010517,77.43295082369882,0
1368,Pothole,Pending,1,2,0.01758451814025643,422,1,23.246070711737534,77.39224077508271,1
1369,Drainage,Pending,0,2,0.01164564512306049,223,1,23.241355595104295,77.38409829972701,1
1370,Pothole,Cancelled,1,0,0.0249265703475938,422,0,23.27157845753362,77.40954232607581,0
1371,Waste,Pending,3,2,0.02291529701951217,478,1,23.243022936779873,77.39684871340513,0
1372,Waste,Pending,3,2,0.029853447161938242,478,1,23.265618195955646,77.38557686240033,0
1373,Waste,Completed,3,1,0.012235793404286065,478,0,23.245778101615517,77.42607589721085,0
1374,Drainage,Pending,0,2,0.02980109174964925,223,1,23.26961813668763,77.38929557999744,1
1375,Pothole,Completed,1,1,0.05634738005500148,422,0,23.278796383712432,77.41909917000046,0
1376,Waste,Pending,3,2,0.01740603990008613,478,1,23.27658151458868,77.39946298501,0
1377,Waste,Pending,3,2,0.029231316377561628,478,1,23.275551079855845,77.3930097630213,0
1378,Pothole,Pending,1,2,0.03162836449583749,422,1,23.241163344341533,77.40538509137515,1
1379,Water Supply,Completed,4,1,0.013471872233225868,158,0,23.235203096819067,77.43068674657337,1
1380,Pothole,Pending,1,2,0.030900049186968773,422,1,23.27183692970924,77.40612561461427,1
1381,Water Supply,Completed,4,1,0.008805612846408625,158,0,23.252000832827655,77.42764617895266,1
1382,Pothole,Pending,1,2,0.014599568700992277,422,1,23.2558407735842,77.39012917780795,1
1383,Waste,Pending,3,2,0.01299831162554812,478,1,23.2317689455676,77.4289662851799,0
1384,Drainage,Pending,0,2,0.0371158599213131,223,1,23.2454745869565,77.3968159994944,1
1385,Pothole,Cancelled,1,0,0.01759421484331477,422,0,23.231920584232466,77.42324358779334,0
1386,Streetlight,Cancelled,2,0,0.022205393753660582,319,0,23.282651146356073,77.41654689329046,0
1387,Water Supply,Pending,4,2,0.019800070027405272,158,1,23.244503800993108,77.4383486830327,2
1388,Waste,Pending,3,2,0.02471537035193469,478,1,23.26334023017438,77.40583935107851,0
1389,Waste,Pending,3,2,0.007345731773256553,478,1,23.232238759239664,77.38656991133006,0
1390,Streetlight,Completed,2,1,0.0183518620834139,319,0,23.26991084347834,77.38374932913307,0
1391,Waste,Pending,3,2,0.0791570793884556,478,1,23.249281640745245,77.43221151365836,0
1392,Waste,Cancelled,3,0,0.017359069143521946,478,0,23.28377515121746,77.41408413825968,0
1393,Waste,Cancelled,3,0,0.018296442377629656,478,0,23.283187091336043,77.4291146431101,0
1394,Waste,Pending,3,2,0.27776107759108376,478,1,23.2494174371017,77.39666553600068,1
1395,Drainage,Pending,0,2,0.005247913698044046,223,1,23.283957653741428,77.4033050247308,1
1396,Waste,Completed,3,1,0.008353880245975392,478,0,23.289669460409925,77.38440623233268,0
1397,Pothole,Completed,1,1,0.017735658631161437,422,0,23.27942493984743,77.44028953947445,0
1398,Streetlight,Pending,2,2,0.020833527002010473,319,1,23.280592280865314,77.42267207440204,1
1399,Pothole,Pending,1,2,0.02269526616475668,422,1,23.244840524166545,77.43859230526556,1
1400,Waste,Pending,3,2,0.02013885773645936,478,1,23.264502143931463,77.39852978444574,0
1401,Drainage,Pending,0,2,0.026520912505360383,223,1,23.23393535483804,77.41928781667353,1
1402,Waste,Pending,3,2,0.053126418521836236,478,1,23.235595076209297,77.42330999809755,1
1403,Drainage,Pending,0,2,0.006828941655142498,223,1,23.289833556722,77.40165298201545,1
1404,Drainage,Completed,0,1,0.045813406309525656,223,0,23.249498354965553,77.43348655410094,0
1405,Pothole,Pending,1,2,0.01852681519052108,422,1,23.27479103472293,77.43942968777401,1
1406,Pothole,Pending,1,2,0.016109151707379945,422,1,23.27829990318161,77.43569130706176,1
1407,Pothole,Pending,1,2,0.021809188113470917,422,1,23.281381396260432,77.42694401855636,1
1408,Pothole,Completed,1,1,0.010566030571131802,422,0,23.289757697844127,77.39924788078349,0
1409,Drainage,Completed,0,1,0.08572968930731623,223,0,23.24438978911541,77.39949696252633,0
1410,Drainage,Pending,0,2,0.009390227379250344,223,1,23.232321049611578,77.44040161922676,1
1411,Pothole,Completed,1,1,0.0007750128082211672,422,0,23.254571491079673,77.38321706975614,0
1412,Streetlight,Cancelled,2,0,0.050796690930366754,319,0,23.237704840189735,77.42556299839453,0
1413,Water Supply,Pending,4,2,0.013588382488099479,158,1,23.23124555334972,77.42497476975332,2
1414,Water Supply,Pending,4,2,0.011518037186388426,158,1,23.251525609628487,77.41996137245698,2
1415,Pothole,Pending,1,2,0.013752698326753786,422,1,23.27692429506451,77.44200653076521,1
1416,Pothole,Pending,1,2,0.027032074622876837,422,1,23.2638708414735,77.40131276614582,1
1417,Waste,Pending,3,2,0.12509790257607706,478,1,23.24866667935262,77.40299831182759,1
1418,Water Supply,Cancelled,4,0,0.03892512414012946,158,0,23.26916052032956,77.38733636417679,1
1419,Waste,Completed,3,1,0.026832463983598127,478,0,23.243821090818525,77.40916788819263,0
1420,Streetlight,Completed,2,1,0.00802565368842967,319,0,23.23076288676432,77.3982629115741,0
1421,Waste,Cancelled,3,0,0.012060195835687262,478,0,23.275761203186185,77.40320320213065,0
1422,Waste,Pending,3,2,0.1705442281501318,478,1,23.26732458509184,77.43267430741534,1
1423,Pothole,Pending,1,2,0.02845621886735519,422,1,23.275638157470055,77.43872907081165,1
1424,Water Supply,Completed,4,1,0.015130382001118563,158,0,23.232236281001256,77.39374398432031,1
1425,Waste,Completed,3,1,0.006628888979935984,478,0,23.280127177669836,77.4049505358932,0
1426,Streetlight,Pending,2,2,0.018279176274850074,319,1,23.267071572002177,77.43831783372693,1
1427,Waste,Pending,3,2,0.02849536433721186,478,1,23.263703721042756,77.38630850764135,0
1428,Waste,Completed,3,1,0.03654226184765574,478,0,23.267376842886872,77.38814163168668,0
1429,Pothole,Completed,1,1,0.03711463544336679,422,0,23.2817659948121,77.39236745935237,0
1430,Pothole,Completed,1,1,0.01898695196489949,422,0,23.265116190393535,77.4183127700476,0
1431,Waste,Pending,3,2,0.014387595350835825,478,1,23.26475702279329,77.39162833626035,0
1432,Pothole,Pending,1,2,0.0,422,1,23.289340749423943,77.44068458288704,1
1433,Waste,Pending,3,2,0.018231877484690538,478,1,23.275303810024113,77.4094028716355,0
1434,Pothole,Pending,1,2,0.15084329959502998,422,1,23.256437628327067,77.412691077621,1
1435,Water Supply,Cancelled,4,0,0.012485856965692725,158,0,23.272343820001975,77.39739951694833,1
1436,Water Supply,Completed,4,1,0.021001263002471356,158,0,23.253253828301503,77.41085761514609,1
1437,Pothole,Pending,1,2,0.10450449782445281,422,1,23.243632527749007,77.42231481795822,1
1438,Streetlight,Completed,2,1,0.04941488735860668,319,0,23.265711112613264,77.42767062821724,0
1439,Water Supply,Completed,4,1,0.017842062894469594,158,0,23.285590925886837,77.42783208496259,1
1440,Waste,Pending,3,2,0.02755381137259089,478,1,23.285648371200928,77.41727346676164,0
1441,Drainage,Completed,0,1,0.018436086267151906,223,0,23.250414316686328,77.43686158649963,0
1442,Water Supply,Completed,4,1,0.018614853307715205,158,0,23.2615606479733,77.43164447083836,1
1443,Waste,Completed,3,1,0.02036226885889142,478,0,23.24259815391419,77.42802288688192,0
1444,Waste,Pending,3,2,0.007636499182291778,478,1,23.289637866569933,77.38593633130083,0
1445,Water Supply,Completed,4,1,0.007225768372541025,158,0,23.288767074472077,77.38301267773318,1
1446,Pothole,Completed,1,1,0.012492549662266818,422,0,23.268870535782444,77.39534683663173,0
1447,Waste,Pending,3,2,0.02425367439356851,478,1,23.278164843580647,77.42241141563481,0
1448,Waste,Pending,3,2,0.03003497353286774,478,1,23.27280600967702,77.40727184933294,0
1449,Pothole,Completed,1,1,0.029609505993311823,422,0,23.265489493142365,77.40674437555796,0
1450,Streetlight,Pending,2,2,0.007441442526898983,319,1,23.233100879819332,77.43567521329378,1
1451,Streetlight,Completed,2,1,0.02258886008100256,319,0,23.257185860553157,77.43633377088791,0
1452,Water Supply,Completed,4,1,0.03499727362440758,158,0,23.270387178130044,77.43715051584321,1
1453,Waste,Pending,3,2,0.023345983207694862,478,1,23.27055189683302,77.4014326845909,0
1454,Pothole,Pending,1,2,0.01159281131100384,422,1,23.25228735710534,77.42406334876435,1
1455,Pothole,Completed,1,1,0.013684020632124243,422,0,23.28640151919948,77.39889799087646,0
1456,Pothole,Pending,1,2,0.025373327977254737,422,1,23.239941421934205,77.39403658998447,1
1457,Waste,Pending,3,2,0.022922430439594178,478,1,23.25992156677293,77.39367794744084,0
1458,Water Supply,Completed,4,1,0.0376918818871407,158,0,23.27135303859305,77.40312645725182,1
1459,Drainage,Completed,0,1,0.03662589188372278,223,0,23.271728148353507,77.40839745718678,0
1460,Pothole,Cancelled,1,0,0.29331435156312824,422,0,23.268818337406127,77.4324569502633,1
1461,Streetlight,Completed,2,1,0.010968516047397002,319,0,23.24641729280711,77.38979346560836,0
1462,Waste,Pending,3,2,0.03954584220810018,478,1,23.23927239412119,77.42669555084369,0
1463,Pothole,Cancelled,1,0,0.016962051259482306,422,0,23.2680564196096,77.41448729485136,0
1464,Streetlight,Completed,2,1,0.03238378365474021,319,0,23.265858126968364,77.39987672056056,0
1465,Pothole,Pending,1,2,0.02682434896521982,422,1,23.240661360617352,77.41216917507197,1
1466,Water Supply,Pending,4,2,0.020796665476344248,158,1,23.27220834873423,77.40059652418662,2
1467,Streetlight,Completed,2,1,0.04441408060606577,319,0,23.25721031950402,77.41836491731429,0
1468,Pothole,Pending,1,2,0.02712568969095814,422,1,23.269965635496188,77.40863063537131,1
1469,Drainage,Completed,0,1,0.03271268741281388,223,0,23.28014202478621,77.39246433174473,0
1470,Waste,Pending,3,2,0.01738521840546746,478,1,23.240083705714618,77.38959498447333,0
1471,Pothole,Pending,1,2,0.00653656798442677,422,1,23.231048692079806,77.41540174092432,1
1472,Pothole,Completed,1,1,0.024920751492258468,422,0,23.276646155183744,77.43674478199716,0
1473,Pothole,Pending,1,2,0.015416037544627536,422,1,23.266481845509155,77.40323746119346,1
1474,Drainage,Pending,0,2,0.13095632062280063,223,1,23.271878374177327,77.42658000643335,1
1475,Pothole,Completed,1,1,0.027130252084601715,422,0,23.280189298499316,77.42211968129638,0
1476,Drainage,Pending,0,2,0.032882229905013695,223,1,23.27806865608947,77.43849329485857,1
1477,Streetlight,Completed,2,1,0.03147268194522022,319,0,23.28755520881573,77.43185886103795,0
1478,Pothole,Completed,1,1,0.0868760838941482,422,0,23.262056104731126,77.41659631553432,0
1479,Drainage,Completed,0,1,0.01007804669058465,223,0,23.25920973795959,77.42202182989405,0
1480,Waste,Pending,3,2,0.021879286873522193,478,1,23.25401323199344,77.43650318799504,0
1481,Waste,Pending,3,2,0.01609612660394138,478,1,23.23912146257065,77.40657112707521,0
1482,Pothole,Completed,1,1,0.02563783808573229,422,0,23.26425643397292,77.40220768235146,0
1483,Waste,Cancelled,3,0,0.006518099448818001,478,0,23.246520751459556,77.38324866501812,0
1484,Waste,Completed,3,1,0.022125968436749525,478,0,23.28517845073278,77.43219306445148,0
1485,Streetlight,Completed,2,1,0.06586642091017093,319,0,23.264891448256623,77.4306588420242,0
1486,Pothole,Pending,1,2,0.022387794521827483,422,1,23.265470410830485,77.388867271086,1
1487,Pothole,Completed,1,1,0.016971077574915828,422,0,23.25119547965262,77.41721144286797,0
1488,Water Supply,Completed,4,1,0.009777202128988942,158,0,23.23301936111866,77.41043890189002,1
1489,Streetlight,Pending,2,2,0.007955685746473921,319,1,23.231804625922376,77.38972254573055,1
1490,Drainage,Pending,0,2,0.010462704552621462,223,1,23.25530010864919,77.44143409362364,1
1491,Waste,Cancelled,3,0,0.02307966174631347,478,0,23.234973922685832,77.3954817532478,0
1492,Streetlight,Pending,2,2,0.03726200338218831,319,1,23.266310817332407,77.38663405080543,1
1493,Drainage,Pending,0,2,0.016075201379254382,223,1,23.28275838033838,77.41829084277012,1
1494,Streetlight,Pending,2,2,0.023931691499095634,319,1,23.282874888991124,77.42693200062799,1
1495,Streetlight,Cancelled,2,0,0.02394664299751501,319,0,23.269442724607934,77.38454660676283,0
1496,Pothole,Completed,1,1,0.1350944139088,422,0,23.242573909888375,77.42212305832362,0
1497,Waste,Completed,3,1,0.015099705785531806,478,0,23.28167980988153,77.41453751255709,0
