ID,Category,Status,Latitude,Longitude,priority_label,priority_level,risk_score
1284,Water Supply,Pending,23.239285941598386,77.42244713776483,2,HIGH,1.0
1285,Drainage,Completed,23.24178076632704,77.42219293846762,0,LOW,0.3333333333333333
1286,Water Supply,Completed,23.241150410032212,77.41874864542501,1,MEDIUM,0.6666666666666666
1287,Streetlight,Cancelled,23.24100133144276,77.4173615056108,0,LOW,0.3333333333333333
1288,Pothole,Completed,23.24009954737436,77.41959403872521,1,MEDIUM,0.6666666666666666
1289,Water Supply,Completed,23.240014126317256,77.4183999228712,1,MEDIUM,0.6666666666666666
1290,Waste,Pending,23.23867935772105,77.41987295085077,1,MEDIUM,0.6666666666666666
1291,Pothole,Completed,23.241397656840405,77.42247487626938,0,LOW,0.3333333333333333
1292,Streetlight,Pending,23.24084194588878,77.41908539668982,1,MEDIUM,0.6666666666666666
1293,Drainage,Pending,23.240984037695984,77.41991435323737,1,MEDIUM,0.6666666666666666
1294,Water Supply,Pending,23.238947930314666,77.42011604546961,2,HIGH,1.0
1295,Waste,Pending,23.235693314160255,77.42169686176442,1,MEDIUM,0.6666666666666666
1296,Drainage,Pending,23.242194305423507,77.41550622133204,1,MEDIUM,0.6666666666666666
1297,Streetlight,Cancelled,23.239042325087983,77.41878659941047,0,LOW,0.3333333333333333
1298,Waste,Pending,23.238274448471913,77.42042256738456,1,MEDIUM,0.6666666666666666
1299,Pothole,Pending,23.241386957823828,77.42240015791286,1,MEDIUM,0.6666666666666666
1300,Waste,Pending,23.23921597472016,77.41901619510499,1,MEDIUM,0.6666666666666666
1301,Pothole,Pending,23.255908333965337,77.39107341260238,1,MEDIUM,0.6666666666666666
1302,Water Supply,Pending,23.289730941234176,77.41685264501037,2,HIGH,1.0
1303,Streetlight,Pending,23.263443557096796,77.39371622132299,1,MEDIUM,0.6666666666666666
1304,Streetlight,Completed,23.24916972915815,77.3993185837869,0,LOW,0.3333333333333333
1305,Water Supply,Completed,23.243106679554284,77.39572258801941,1,MEDIUM,0.6666666666666666
1306,Pothole,Completed,23.25093123205717,77.39357026679212,0,LOW,0.3333333333333333
1307,Drainage,Completed,23.25225199642557,77.43214265709364,0,LOW,0.3333333333333333
1308,Pothole,Completed,23.234022820663434,77.39974245405965,0,LOW,0.3333333333333333
1309,Drainage,Pending,23.252074451965605,77.43822742691187,1,MEDIUM,0.6666666666666666
1310,Waste,Pending,23.257754311184353,77.44079559152071,0,LOW,0.3333333333333333
1311,Water Supply,Completed,23.27326426513433,77.41687562819622,1,MEDIUM,0.6666666666666666
1312,Waste,Pending,23.269303769083297,77.39118006735994,0,LOW,0.3333333333333333
1313,Pothole,Pending,23.27242593931375,77.40507289460277,1,MEDIUM,0.6666666666666666
1314,Drainage,Completed,23.230401820912608,77.43046393580089,0,LOW,0.3333333333333333
1315,Pothole,Completed,23.24296004397483,77.40464344372182,0,LOW,0.3333333333333333
1316,Streetlight,Pending,23.26960105730399,77.38782103309816,1,MEDIUM,0.6666666666666666
1317,Pothole,Pending,23.258939362090786,77.41600709465568,1,MEDIUM,0.6666666666666666
1318,Streetlight,Cancelled,23.230218808540094,77.43330725108976,0,LOW,0.3333333333333333
1319,Waste,Completed,23.278169678545908,77.4303555832286,0,LOW,0.3333333333333333
1320,Waste,Completed,23.27626857439742,77.39310738840781,0,LOW,0.3333333333333333
1321,Waste,Pending,23.262805149779613,77.42296587686475,0,LOW,0.3333333333333333
1322,Pothole,Completed,23.233887799546572,77.39583025580613,0,LOW,0.3333333333333333
1323,Waste,Cancelled,23.275890902971955,77.39569245207312,0,LOW,0.3333333333333333
1324,Pothole,Cancelled,23.26492281526388,77.43504430639831,0,LOW,0.3333333333333333
1325,Pothole,Pending,23.27681759862948,77.39758013716441,1,MEDIUM,0.6666666666666666
1326,Waste,Completed,23.27500481954375,77.39839484079108,0,LOW,0.3333333333333333
1327,Streetlight,Pending,23.27808012431747,77.38263920344568,1,MEDIUM,0.6666666666666666
1328,Drainage,Pending,23.260980483984277,77.43484014204753,1,MEDIUM,0.6666666666666666
1329,Waste,Completed,23.238319471091607,77.43015568879255,0,LOW,0.3333333333333333
1330,Streetlight,Completed,23.27016944840278,77.42023973610544,0,LOW,0.3333333333333333
1331,Streetlight,Cancelled,23.267128427103117,77.42761594583632,0,LOW,0.3333333333333333
1332,Pothole,Pending,23.274435191231944,77.39172291404546,1,MEDIUM,0.6666666666666666
1333,Streetlight,Completed,23.24009286036304,77.41009941567525,0,LOW,0.3333333333333333
1334,Pothole,Cancelled,23.241598511994013,77.40367316324092,0,LOW,0.3333333333333333
1335,Pothole,Cancelled,23.28332457103316,77.38822659157542,0,LOW,0.3333333333333333
1336,Waste,Pending,23.274898667907124,77.41176782911289,0,LOW,0.3333333333333333
1337,Streetlight,Pending,23.284393709322018,77.43784437902056,1,MEDIUM,0.6666666666666666
1338,Streetlight,Completed,23.275422919269833,77.38500354714304,0,LOW,0.3333333333333333
1339,Waste,Pending,23.265729318359416,77.40008765480962,0,LOW,0.3333333333333333
1340,Pothole,Cancelled,23.26914796422167,77.39505245617234,0,LOW,0.3333333333333333
1341,Water Supply,Cancelled,23.2832476754364,77.39688879921994,1,MEDIUM,0.6666666666666666
1342,Pothole,Pending,23.264628405270717,77.43710607311276,1,MEDIUM,0.6666666666666666
1343,Pothole,Pending,23.267843479459703,77.41068414325406,1,MEDIUM,0.6666666666666666
1344,Water Supply,Pending,23.239288602960215,77.41057796477638,2,HIGH,1.0
1345,Streetlight,Cancelled,23.258335273206963,77.42823453854731,0,LOW,0.3333333333333333
1346,Streetlight,Pending,23.27288382671749,77.39186953224029,1,MEDIUM,0.6666666666666666
1347,Drainage,Pending,23.246156561898975,77.411835921246,1,MEDIUM,0.6666666666666666
1348,Drainage,Pending,23.24203525083147,77.40839911284726,1,MEDIUM,0.6666666666666666
1349,Pothole,Completed,23.248729608493463,77.4184146414328,0,LOW,0.3333333333333333
1350,Pothole,Pending,23.24439003767957,77.44257346219503,1,MEDIUM,0.6666666666666666
1351,Pothole,Pending,23.242794758222185,77.42876693364492,1,MEDIUM,0.6666666666666666
1352,Water Supply,Cancelled,23.255391050572083,77.40647194218104,1,MEDIUM,0.6666666666666666
1353,Streetlight,Cancelled,23.284370310833012,77.43225318313644,0,LOW,0.3333333333333333
1354,Waste,Completed,23.26032357880432,77.39284250179874,0,LOW,0.3333333333333333
1355,Drainage,Pending,23.241175222848916,77.38442782117853,1,MEDIUM,0.6666666666666666
1356,Pothole,Pending,23.23451830016285,77.39486690234786,1,MEDIUM,0.6666666666666666
1357,Waste,Completed,23.27166936870827,77.40302469336686,0,LOW,0.3333333333333333
1358,Pothole,Pending,23.25286792586618,77.41323484544758,1,MEDIUM,0.6666666666666666
1359,Pothole,Cancelled,23.27920985679512,77.41950774843247,0,LOW,0.3333333333333333
1360,Drainage,Completed,23.26947064611845,77.43723634303286,0,LOW,0.3333333333333333
1361,Waste,Pending,23.27767448703248,77.41319124057303,0,LOW,0.3333333333333333
1362,Drainage,Cancelled,23.246216762365105,77.41267653867754,0,LOW,0.3333333333333333
1363,Streetlight,Cancelled,23.271441535347662,77.38561458058938,0,LOW,0.3333333333333333
1364,Waste,Pending,23.24574371908162,77.38469469315937,0,LOW,0.3333333333333333
1365,Water Supply,Completed,23.28624410876702,77.41566959771498,1,MEDIUM,0.6666666666666666
1366,Pothole,Pending,23.268082456892,77.4088907167949,1,MEDIUM,0.6666666666666666
1367,Waste,Pending,23.249370708010517,77.43295082369882,0,LOW,0.3333333333333333
1368,Pothole,Pending,23.246070711737534,77.39224077508271,1,MEDIUM,0.6666666666666666
1369,Drainage,Pending,23.241355595104295,77.38409829972701,1,MEDIUM,0.6666666666666666
1370,Pothole,Cancelled,23.27157845753362,77.40954232607581,0,LOW,0.3333333333333333
1371,Waste,Pending,23.243022936779873,77.39684871340513,0,LOW,0.3333333333333333
1372,Waste,Pending,23.265618195955646,77.38557686240033,0,LOW,0.3333333333333333
1373,Waste,Completed,23.245778101615517,77.42607589721085,0,LOW,0.3333333333333333
1374,Drainage,Pending,23.26961813668763,77.38929557999744,1,MEDIUM,0.6666666666666666
1375,Pothole,Completed,23.278796383712432,77.41909917000046,0,LOW,0.3333333333333333
1376,Waste,Pending,23.27658151458868,77.39946298501,0,LOW,0.3333333333333333
1377,Waste,Pending,23.275551079855845,77.3930097630213,0,LOW,0.3333333333333333
1378,Pothole,Pending,23.241163344341533,77.40538509137515,1,MEDIUM,0.6666666666666666
1379,Water Supply,Completed,23.235203096819067,77.43068674657337,1,MEDIUM,0.6666666666666666
1380,Pothole,Pending,23.27183692970924,77.40612561461427,1,MEDIUM,0.6666666666666666
1381,Water Supply,Completed,23.252000832827655,77.42764617895266,1,MEDIUM,0.6666666666666666
1382,Pothole,Pending,23.2558407735842,77.39012917780795,1,MEDIUM,0.6666666666666666
1383,Waste,Pending,23.2317689455676,77.4289662851799,0,LOW,0.3333333333333333
1384,Drainage,Pending,23.2454745869565,77.3968159994944,1,MEDIUM,0.6666666666666666
1385,Pothole,Cancelled,23.231920584232466,77.42324358779334,0,LOW,0.3333333333333333
1386,Streetlight,Cancelled,23.282651146356073,77.41654689329046,0,LOW,0.3333333333333333
1387,Water Supply,Pending,23.244503800993108,77.4383486830327,2,HIGH,1.0
1388,Waste,Pending,23.26334023017438,77.40583935107851,0,LOW,0.3333333333333333
1389,Waste,Pending,23.232238759239664,77.38656991133006,0,LOW,0.3333333333333333
1390,Streetlight,Completed,23.26991084347834,77.38374932913307,0,LOW,0.3333333333333333
1391,Waste,Pending,23.249281640745245,77.43221151365836,0,LOW,0.3333333333333333
1392,Waste,Cancelled,23.28377515121746,77.41408413825968,0,LOW,0.3333333333333333
1393,Waste,Cancelled,23.283187091336043,77.4291146431101,0,LOW,0.3333333333333333
1394,Waste,Pending,23.2494174371017,77.39666553600068,1,MEDIUM,0.6666666666666666
1395,Drainage,Pending,23.283957653741428,77.4033050247308,1,MEDIUM,0.6666666666666666
1396,Waste,Completed,23.289669460409925,77.38440623233268,0,LOW,0.3333333333333333
1397,Pothole,Completed,23.27942493984743,77.44028953947445,0,LOW,0.3333333333333333
1398,Streetlight,Pending,23.280592280865314,77.42267207440204,1,MEDIUM,0.6666666666666666
1399,Pothole,Pending,23.244840524166545,77.43859230526556,1,MEDIUM,0.6666666666666666
1400,Waste,Pending,23.264502143931463,77.39852978444574,0,LOW,0.3333333333333333
1401,Drainage,Pending,23.23393535483804,77.41928781667353,1,MEDIUM,0.6666666666666666
1402,Waste,Pending,23.235595076209297,77.42330999809755,1,MEDIUM,0.6666666666666666
1403,Drainage,Pending,23.289833556722,77.40165298201545,1,MEDIUM,0.6666666666666666
1404,Drainage,Completed,23.249498354965553,77.43348655410094,0,LOW,0.3333333333333333
1405,Pothole,Pending,23.27479103472293,77.43942968777401,1,MEDIUM,0.6666666666666666
1406,Pothole,Pending,23.27829990318161,77.43569130706176,1,MEDIUM,0.6666666666666666
1407,Pothole,Pending,23.281381396260432,77.42694401855636,1,MEDIUM,0.6666666666666666
1408,Pothole,Completed,23.289757697844127,77.39924788078349,0,LOW,0.3333333333333333
1409,Drainage,Completed,23.24438978911541,77.39949696252633,0,LOW,0.3333333333333333
1410,Drainage,Pending,23.232321049611578,77.44040161922676,1,MEDIUM,0.6666666666666666
1411,Pothole,Completed,23.254571491079673,77.38321706975614,0,LOW,0.3333333333333333
1412,Streetlight,Cancelled,23.237704840189735,77.42556299839453,0,LOW,0.3333333333333333
1413,Water Supply,Pending,23.23124555334972,77.42497476975332,2,HIGH,1.0
1414,Water Supply,Pending,23.251525609628487,77.41996137245698,2,HIGH,1.0
1415,Pothole,Pending,23.27692429506451,77.44200653076521,1,MEDIUM,0.6666666666666666
1416,Pothole,Pending,23.2638708414735,77.40131276614582,1,MEDIUM,0.6666666666666666
1417,Waste,Pending,23.24866667935262,77.40299831182759,1,MEDIUM,0.6666666666666666
1418,Water Supply,Cancelled,23.26916052032956,77.38733636417679,1,MEDIUM,0.6666666666666666
1419,Waste,Completed,23.243821090818525,77.40916788819263,0,LOW,0.3333333333333333
1420,Streetlight,Completed,23.23076288676432,77.3982629115741,0,LOW,0.3333333333333333
1421,Waste,Cancelled,23.275761203186185,77.40320320213065,0,LOW,0.3333333333333333
1422,Waste,Pending,23.26732458509184,77.43267430741534,1,MEDIUM,0.6666666666666666
1423,Pothole,Pending,23.275638157470055,77.43872907081165,1,MEDIUM,0.6666666666666666
1424,Water Supply,Completed,23.232236281001256,77.39374398432031,1,MEDIUM,0.6666666666666666
1425,Waste,Completed,23.280127177669836,77.4049505358932,0,LOW,0.3333333333333333
1426,Streetlight,Pending,23.267071572002177,77.43831783372693,1,MEDIUM,0.6666666666666666
1427,Waste,Pending,23.263703721042756,77.38630850764135,0,LOW,0.3333333333333333
1428,Waste,Completed,23.267376842886872,77.38814163168668,0,LOW,0.3333333333333333
1429,Pothole,Completed,23.2817659948121,77.39236745935237,0,LOW,0.3333333333333333
1430,Pothole,Completed,23.265116190393535,77.4183127700476,0,LOW,0.3333333333333333
1431,Waste,Pending,23.26475702279329,77.39162833626035,0,LOW,0.3333333333333333
1432,Pothole,Pending,23.289340749423943,77.44068458288704,1,MEDIUM,0.6666666666666666
1433,Waste,Pending,23.275303810024113,77.4094028716355,0,LOW,0.3333333333333333
1434,Pothole,Pending,23.256437628327067,77.412691077621,1,MEDIUM,0.6666666666666666
1435,Water Supply,Cancelled,23.272343820001975,77.39739951694833,1,MEDIUM,0.6666666666666666
1436,Water Supply,Completed,23.253253828301503,77.41085761514609,1,MEDIUM,0.6666666666666666
1437,Pothole,Pending,23.243632527749007,77.42231481795822,1,MEDIUM,0.6666666666666666
1438,Streetlight,Completed,23.265711112613264,77.42767062821724,0,LOW,0.3333333333333333
1439,Water Supply,Completed,23.285590925886837,77.42783208496259,1,MEDIUM,0.6666666666666666
1440,Waste,Pending,23.285648371200928,77.41727346676164,0,LOW,0.3333333333333333
1441,Drainage,Completed,23.250414316686328,77.43686158649963,0,LOW,0.3333333333333333
1442,Water Supply,Completed,23.2615606479733,77.43164447083836,1,MEDIUM,0.6666666666666666
1443,Waste,Completed,23.24259815391419,77.42802288688192,0,LOW,0.3333333333333333
1444,Waste,Pending,23.289637866569933,77.38593633130083,0,LOW,0.3333333333333333
1445,Water Supply,Completed,23.288767074472077,77.38301267773318,1,MEDIUM,0.6666666666666666
1446,Pothole,Completed,23.268870535782444,77.39534683663173,0,LOW,0.3333333333333333
1447,Waste,Pending,23.278164843580647,77.42241141563481,0,LOW,0.3333333333333333
1448,Waste,Pending,23.27280600967702,77.40727184933294,0,LOW,0.3333333333333333
1449,Pothole,Completed,23.265489493142365,77.40674437555796,0,LOW,0.3333333333333333
1450,Streetlight,Pending,23.233100879819332,77.43567521329378,1,MEDIUM,0.6666666666666666
1451,Streetlight,Completed,23.257185860553157,77.43633377088791,0,LOW,0.3333333333333333
1452,Water Supply,Completed,23.270387178130044,77.43715051584321,1,MEDIUM,0.6666666666666666
1453,Waste,Pending,23.27055189683302,77.4014326845909,0,LOW,0.3333333333333333
1454,Pothole,Pending,23.25228735710534,77.42406334876435,1,MEDIUM,0.6666666666666666
1455,Pothole,Completed,23.28640151919948,77.39889799087646,0,LOW,0.3333333333333333
1456,Pothole,Pending,23.239941421934205,77.39403658998447,1,MEDIUM,0.6666666666666666
1457,Waste,Pending,23.25992156677293,77.39367794744084,0,LOW,0.3333333333333333
1458,Water Supply,Completed,23.27135303859305,77.40312645725182,1,MEDIUM,0.6666666666666666
1459,Drainage,Completed,23.271728148353507,77.40839745718678,0,LOW,0.3333333333333333
1460,Pothole,Cancelled,23.268818337406127,77.4324569502633,1,MEDIUM,0.6666666666666666
1461,Streetlight,Completed,23.24641729280711,77.38979346560836,0,LOW,0.3333333333333333
1462,Waste,Pending,23.23927239412119,77.42669555084369,0,LOW,0.3333333333333333
1463,Pothole,Cancelled,23.2680564196096,77.41448729485136,0,LOW,0.3333333333333333
1464,Streetlight,Completed,23.265858126968364,77.39987672056056,0,LOW,0.3333333333333333
1465,Pothole,Pending,23.240661360617352,77.41216917507197,1,MEDIUM,0.6666666666666666
1466,Water Supply,Pending,23.27220834873423,77.40059652418662,2,HIGH,1.0
1467,Streetlight,Completed,23.25721031950402,77.41836491731429,0,LOW,0.3333333333333333
1468,Pothole,Pending,23.269965635496188,77.40863063537131,1,MEDIUM,0.6666666666666666
1469,Drainage,Completed,23.28014202478621,77.39246433174473,0,LOW,0.3333333333333333
1470,Waste,Pending,23.240083705714618,77.38959498447333,0,LOW,0.3333333333333333
1471,Pothole,Pending,23.231048692079806,77.41540174092432,1,MEDIUM,0.6666666666666666
1472,Pothole,Completed,23.276646155183744,77.43674478199716,0,LOW,0.3333333333333333
1473,Pothole,Pending,23.266481845509155,77.40323746119346,1,MEDIUM,0.6666666666666666
1474,Drainage,Pending,23.271878374177327,77.42658000643335,1,MEDIUM,0.6666666666666666
1475,Pothole,Completed,23.280189298499316,77.42211968129638,0,LOW,0.3333333333333333
1476,Drainage,Pending,23.27806865608947,77.43849329485857,1,MEDIUM,0.6666666666666666
1477,Streetlight,Completed,23.28755520881573,77.43185886103795,0,LOW,0.3333333333333333
1478,Pothole,Completed,23.262056104731126,77.41659631553432,0,LOW,0.3333333333333333
1479,Drainage,Completed,23.25920973795959,77.42202182989405,0,LOW,0.3333333333333333
1480,Waste,Pending,23.25401323199344,77.43650318799504,0,LOW,0.3333333333333333
1481,Waste,Pending,23.23912146257065,77.40657112707521,0,LOW,0.3333333333333333
1482,Pothole,Completed,23.26425643397292,77.40220768235146,0,LOW,0.3333333333333333
1483,Waste,Cancelled,23.246520751459556,77.38324866501812,0,LOW,0.3333333333333333
1484,Waste,Completed,23.28517845073278,77.43219306445148,0,LOW,0.3333333333333333
1485,Streetlight,Completed,23.264891448256623,77.4306588420242,0,LOW,0.3333333333333333
1486,Pothole,Pending,23.265470410830485,77.388867271086,1,MEDIUM,0.6666666666666666
1487,Pothole,Completed,23.25119547965262,77.41721144286797,0,LOW,0.3333333333333333
1488,Water Supply,Completed,23.23301936111866,77.41043890189002,1,MEDIUM,0.6666666666666666
1489,Streetlight,Pending,23.231804625922376,77.38972254573055,1,MEDIUM,0.6666666666666666
1490,Drainage,Pending,23.25530010864919,77.44143409362364,1,MEDIUM,0.6666666666666666
1491,Waste,Cancelled,23.234973922685832,77.3954817532478,0,LOW,0.3333333333333333
1492,Streetlight,Pending,23.266310817332407,77.38663405080543,1,MEDIUM,0.6666666666666666
1493,Drainage,Pending,23.28275838033838,77.41829084277012,1,MEDIUM,0.6666666666666666
1494,Streetlight,Pending,23.282874888991124,77.42693200062799,1,MEDIUM,0.6666666666666666
1495,Streetlight,Cancelled,23.269442724607934,77.38454660676283,0,LOW,0.3333333333333333
1496,Pothole,Completed,23.242573909888375,77.42212305832362,0,LOW,0.3333333333333333
1497,Waste,Completed,23.28167980988153,77.41453751255709,0,LOW,0.3333333333333333
1498,Pothole,Cancelled,23.283065606118793,77.3887959005325,0,LOW,0.3333333333333333
1499,Pothole,Pending,23.241699215097174,77.39295143261678,1,MEDIUM,0.6666666666666666
1500,Drainage,Completed,23.27414556514624,77.41667845783897,0,LOW,0.3333333333333333
1501,Waste,Pending,23.247091172935622,77.40038145681079,1,MEDIUM,0.6666666666666666
1502,Water Supply,Pending,23.278058418741175,77.43889894371908,2,HIGH,1.0
1503,Water Supply,Completed,23.289734273994217,77.43172441376905,1,MEDIUM,0.6666666666666666
1504,Waste,Completed,23.23170156031976,77.44161403239082,0,LOW,0.3333333333333333
1505,Pothole,Pending,23.283741951947455,77.39818025033702,1,MEDIUM,0.6666666666666666
1506,Drainage,Pending,23.26725783201592,77.44078341796788,1,MEDIUM,0.6666666666666666
1507,Water Supply,Completed,23.288302957149888,77.40847403218748,1,MEDIUM,0.6666666666666666
1508,Pothole,Pending,23.257800571051582,77.40345112771882,1,MEDIUM,0.6666666666666666
1509,Pothole,Pending,23.280743275834283,77.38562097161815,1,MEDIUM,0.6666666666666666
1510,Pothole,Pending,23.233643644115897,77.38576591547157,1,MEDIUM,0.6666666666666666
1511,Streetlight,Pending,23.250016743004696,77.4241206753568,1,MEDIUM,0.6666666666666666
1512,Waste,Completed,23.23392099226507,77.41007573966604,0,LOW,0.3333333333333333
1513,Streetlight,Pending,23.288420588008744,77.39619129756217,1,MEDIUM,0.6666666666666666
1514,Waste,Pending,23.27891843443631,77.41943821837951,0,LOW,0.3333333333333333
1515,Waste,Pending,23.28105284527476,77.397771487095,0,LOW,0.3333333333333333
1516,Pothole,Completed,23.286177913886032,77.41725790526067,0,LOW,0.3333333333333333
1517,Pothole,Pending,23.235006209167185,77.40415252481895,1,MEDIUM,0.6666666666666666
1518,Pothole,Pending,23.2530358555508,77.43201313359671,1,MEDIUM,0.6666666666666666
1519,Pothole,Pending,23.234162093342636,77.431841769646,1,MEDIUM,0.6666666666666666
1520,Pothole,Completed,23.242547586093,77.41124102388734,0,LOW,0.3333333333333333
1521,Waste,Pending,23.243661946622257,77.4036491465601,0,LOW,0.3333333333333333
1522,Pothole,Completed,23.25804643266285,77.40435358779354,0,LOW,0.3333333333333333
1523,Water Supply,Cancelled,23.246013730047217,77.4309428715401,1,MEDIUM,0.6666666666666666
1524,Pothole,Completed,23.235958686409063,77.40229076896786,0,LOW,0.3333333333333333
1525,Pothole,Completed,23.23994946534564,77.3951435624224,0,LOW,0.3333333333333333
1526,Streetlight,Completed,23.238736533813125,77.38768130051251,0,LOW,0.3333333333333333
1527,Water Supply,Pending,23.288284607874736,77.41060158725307,2,HIGH,1.0
1528,Waste,Cancelled,23.27545755041511,77.41152792593519,0,LOW,0.3333333333333333
1529,Streetlight,Pending,23.287965687916177,77.43305452262418,1,MEDIUM,0.6666666666666666
1530,Streetlight,Pending,23.256284429190472,77.39587432178676,1,MEDIUM,0.6666666666666666
1531,Streetlight,Completed,23.24660210889976,77.4054594764201,0,LOW,0.3333333333333333
1532,Waste,Pending,23.27779759183255,77.43110434433362,0,LOW,0.3333333333333333
1533,Streetlight,Completed,23.249475235082468,77.43201741664494,0,LOW,0.3333333333333333
1534,Waste,Pending,23.247863002422317,77.40567666455873,0,LOW,0.3333333333333333
1535,Streetlight,Completed,23.243850359532463,77.4101474413972,0,LOW,0.3333333333333333
1536,Streetlight,Completed,23.237680738693452,77.40079715345095,0,LOW,0.3333333333333333
1537,Waste,Pending,23.245287783661,77.43855329270515,0,LOW,0.3333333333333333
1538,Drainage,Pending,23.251219184908432,77.3897186259445,1,MEDIUM,0.6666666666666666
1539,Waste,Pending,23.270339652488744,77.43862496538009,0,LOW,0.3333333333333333
1540,Drainage,Completed,23.23365389053317,77.42363198711011,0,LOW,0.3333333333333333
1541,Pothole,Completed,23.24253041637992,77.4144943291612,0,LOW,0.3333333333333333
1542,Waste,Pending,23.2784414184175,77.38455954364707,0,LOW,0.3333333333333333
1543,Waste,Completed,23.238715315415025,77.41113577150932,0,LOW,0.3333333333333333
1544,Water Supply,Pending,23.25045870879135,77.40706488630016,2,HIGH,1.0
1545,Waste,Cancelled,23.28177953531149,77.3922731287185,0,LOW,0.3333333333333333
1546,Waste,Pending,23.239195518668605,77.42198457621004,1,MEDIUM,0.6666666666666666
1547,Pothole,Completed,23.23486421013709,77.44086905444209,0,LOW,0.3333333333333333
1548,Streetlight,Pending,23.2589722797048,77.41633132866387,1,MEDIUM,0.6666666666666666
1549,Pothole,Pending,23.24804517067671,77.42548519658664,1,MEDIUM,0.6666666666666666
1550,Waste,Pending,23.26370450186903,77.38670702715396,0,LOW,0.3333333333333333
1551,Waste,Completed,23.27812829342901,77.40766001974902,0,LOW,0.3333333333333333
1552,Waste,Pending,23.238128909289163,77.38958150910986,0,LOW,0.3333333333333333
1553,Waste,Cancelled,23.264741945073258,77.41936775013218,0,LOW,0.3333333333333333
1554,Pothole,Completed,23.26023052562339,77.43890892949285,0,LOW,0.3333333333333333
1555,Streetlight,Completed,23.23854472716079,77.42230666394829,0,LOW,0.3333333333333333
1556,Waste,Pending,23.26733990913174,77.38720818289886,0,LOW,0.3333333333333333
1557,Pothole,Completed,23.24631842507164,77.40387997229911,0,LOW,0.3333333333333333
1558,Pothole,Pending,23.25917005911264,77.41563980276645,1,MEDIUM,0.6666666666666666
1559,Water Supply,Completed,23.23483633945662,77.406792465368,1,MEDIUM,0.6666666666666666
1560,Water Supply,Cancelled,23.257475043432816,77.4326186406285,1,MEDIUM,0.6666666666666666
1561,Drainage,Cancelled,23.24828780808257,77.4314802602826,0,LOW,0.3333333333333333
1562,Waste,Pending,23.27924287267112,77.41930986120619,0,LOW,0.3333333333333333
1563,Waste,Completed,23.23331872361984,77.40500747670796,0,LOW,0.3333333333333333
1564,Pothole,Completed,23.255016436495097,77.39792018242579,0,LOW,0.3333333333333333
1565,Waste,Pending,23.257405885447884,77.38895245909278,0,LOW,0.3333333333333333
1566,Pothole,Completed,23.273400364577945,77.4038938610092,0,LOW,0.3333333333333333
1567,Drainage,Pending,23.264357254505413,77.40739035103246,1,MEDIUM,0.6666666666666666
1568,Drainage,Pending,23.26993274023165,77.42314937550624,1,MEDIUM,0.6666666666666666
1569,Drainage,Pending,23.276522957139104,77.42208958945785,1,MEDIUM,0.6666666666666666
1570,Pothole,Pending,23.28163217841949,77.38680648837847,1,MEDIUM,0.6666666666666666
1571,Streetlight,Pending,23.248732529803345,77.40631555892587,1,MEDIUM,0.6666666666666666
1572,Pothole,Completed,23.262181362321833,77.39350673203303,0,LOW,0.3333333333333333
1573,Waste,Completed,23.28030648470635,77.39200876231901,0,LOW,0.3333333333333333
1574,Streetlight,Pending,23.289267067857903,77.43223812898424,1,MEDIUM,0.6666666666666666
1575,Waste,Pending,23.283271158662625,77.38511491300297,0,LOW,0.3333333333333333
1576,Pothole,Pending,23.25218803575746,77.40775097255413,1,MEDIUM,0.6666666666666666
1577,Pothole,Completed,23.241609991033116,77.39269221934599,0,LOW,0.3333333333333333
1578,Streetlight,Completed,23.259263552244395,77.4353598129407,0,LOW,0.3333333333333333
1579,Drainage,Pending,23.27439848711016,77.4160224307965,1,MEDIUM,0.6666666666666666
1580,Pothole,Completed,23.259454144245197,77.3964828381826,0,LOW,0.3333333333333333
1581,Drainage,Pending,23.258890851798817,77.41274563722997,2,HIGH,1.0
1582,Waste,Completed,23.280193825264902,77.42648918158218,0,LOW,0.3333333333333333
1583,Pothole,Completed,23.25158422674403,77.44008708053516,0,LOW,0.3333333333333333
1584,Streetlight,Completed,23.2814876804887,77.39582676025472,0,LOW,0.3333333333333333
1585,Streetlight,Completed,23.2543082880571,77.43577090632776,0,LOW,0.3333333333333333
1586,Water Supply,Pending,23.2495939863407,77.43865824685005,2,HIGH,1.0
1587,Waste,Completed,23.25713939467198,77.43758523267192,0,LOW,0.3333333333333333
1588,Streetlight,Completed,23.275646817520492,77.42072486141171,0,LOW,0.3333333333333333
1589,Streetlight,Pending,23.237460121671837,77.42038923926609,1,MEDIUM,0.6666666666666666
1590,Water Supply,Pending,23.24168515295232,77.40679263799103,2,HIGH,1.0
1591,Waste,Pending,23.286986689539784,77.42774387293822,0,LOW,0.3333333333333333
1592,Drainage,Cancelled,23.24042949764288,77.41447764110106,0,LOW,0.3333333333333333
1593,Streetlight,Completed,23.26396363907586,77.4232462842737,0,LOW,0.3333333333333333
1594,Waste,Pending,23.264658867999714,77.40830747423092,1,MEDIUM,0.6666666666666666
1595,Pothole,Pending,23.259277467723013,77.42648978784258,1,MEDIUM,0.6666666666666666
1596,Pothole,Completed,23.268584714914606,77.43206829105627,0,LOW,0.3333333333333333
1597,Streetlight,Completed,23.243689603547853,77.39138617539616,0,LOW,0.3333333333333333
1598,Drainage,Pending,23.2630597360666,77.43257578293445,1,MEDIUM,0.6666666666666666
